"Notes:"
""
""
"Data:"
"Time(Seconds)","O2 mV","ppm O2","Pressure(torr)","Temp(None)","","Rapidox Time","Rapidox Date","Status"
"24","280.0","1.957E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:04","2024/5/12","L  ",""
"25","280.0","1.957E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:05","2024/5/12","L  ",""
"26","280.1","1.949E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:06","2024/5/12","L  ",""
"27","280.2","1.940E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:07","2024/5/12","L  ",""
"28","280.3","1.932E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:08","2024/5/12","L  ",""
"29","280.3","1.923E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:09","2024/5/12","L  ",""
"30","280.4","1.914E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:10","2024/5/12","L  ",""
"31","280.6","1.897E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:11","2024/5/12","L  ",""
"32","280.7","1.881E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:12","2024/5/12","L  ",""
"33","280.8","1.872E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:13","2024/5/12","L  ",""
"34","280.9","1.856E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:14","2024/5/12","L  ",""
"35","281.2","1.831E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:15","2024/5/12","L  ",""
"36","281.3","1.815E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:16","2024/5/12","L  ",""
"37","281.5","1.791E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:17","2024/5/12","L  ",""
"38","281.7","1.775E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:18","2024/5/12","L  ",""
"39","281.8","1.759E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:19","2024/5/12","L  ",""
"40","282.1","1.736E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:20","2024/5/12","L  ",""
"41","282.2","1.721E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:21","2024/5/12","L  ",""
"42","282.3","1.713E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:22","2024/5/12","L  ",""
"43","282.4","1.698E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:23","2024/5/12","L  ",""
"44","282.6","1.683E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:24","2024/5/12","L  ",""
"45","282.7","1.675E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:25","2024/5/12","L  ",""
"46","282.8","1.660E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:26","2024/5/12","L  ",""
"47","282.9","1.653E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:27","2024/5/12","L  ",""
"48","283.0","1.646E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:28","2024/5/12","L  ",""
"49","283.0","1.638E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:29","2024/5/12","L  ",""
"50","283.1","1.631E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:30","2024/5/12","L  ",""
"51","283.1","1.631E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:31","2024/5/12","L  ",""
"52","283.2","1.624E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:32","2024/5/12","L  ",""
"53","283.3","1.617E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:33","2024/5/12","L  ",""
"54","283.3","1.617E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:34","2024/5/12","L  ",""
"55","283.3","1.610E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:35","2024/5/12","L  ",""
"56","283.3","1.610E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:36","2024/5/12","L  ",""
"57","283.3","1.610E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:37","2024/5/12","L  ",""
"58","283.4","1.602E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:38","2024/5/12","L  ",""
"59","283.4","1.602E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:39","2024/5/12","L  ",""
"60","283.4","1.602E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:40","2024/5/12","L  ",""
"61","283.4","1.602E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:41","2024/5/12","L  ",""
"62","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:42","2024/5/12","L  ",""
"63","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:43","2024/5/12","L  ",""
"64","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:44","2024/5/12","L  ",""
"65","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:45","2024/5/12","L  ",""
"66","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:46","2024/5/12","L  ",""
"67","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:47","2024/5/12","L  ",""
"68","283.5","1.595E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:48","2024/5/12","L  ",""
"69","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:49","2024/5/12","L  ",""
"70","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:50","2024/5/12","L  ",""
"71","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:51","2024/5/12","L  ",""
"72","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:52","2024/5/12","L  ",""
"73","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:53","2024/5/12","L  ",""
"74","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:54","2024/5/12","L  ",""
"75","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:55","2024/5/12","L  ",""
"76","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:56","2024/5/12","L  ",""
"77","283.6","1.588E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:57","2024/5/12","L  ",""
"78","283.6","1.581E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:58","2024/5/12","L  ",""
"79","283.7","1.574E-1","0.000E+0","0.000E+0","0.00000E+0","22:07:59","2024/5/12","L  ",""
"80","283.9","1.560E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:00","2024/5/12","L  ",""
"81","284.0","1.546E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:01","2024/5/12","L  ",""
"82","284.2","1.533E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:02","2024/5/12","L  ",""
"83","284.3","1.519E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:03","2024/5/12","L  ",""
"84","284.5","1.499E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:04","2024/5/12","L  ",""
"85","284.8","1.479E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:05","2024/5/12","L  ",""
"86","285.0","1.459E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:06","2024/5/12","L  ",""
"87","285.2","1.440E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:07","2024/5/12","L  ",""
"88","285.5","1.415E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:08","2024/5/12","L  ",""
"89","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:09","2024/5/12","L  ",""
"90","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:10","2024/5/12","L  ",""
"91","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:11","2024/5/12","L  ",""
"92","286.5","1.335E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:12","2024/5/12","L  ",""
"93","286.7","1.318E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:13","2024/5/12","L  ",""
"94","286.8","1.306E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:14","2024/5/12","L  ",""
"95","287.0","1.294E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:15","2024/5/12","L  ",""
"96","287.1","1.283E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:16","2024/5/12","L  ",""
"97","287.3","1.271E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:17","2024/5/12","L  ",""
"98","287.4","1.266E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:18","2024/5/12","L  ",""
"99","287.4","1.260E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:19","2024/5/12","L  ",""
"100","287.5","1.255E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:20","2024/5/12","L  ",""
"101","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:21","2024/5/12","L  ",""
"102","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:22","2024/5/12","L  ",""
"103","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:23","2024/5/12","L  ",""
"104","287.7","1.244E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:24","2024/5/12","L  ",""
"105","287.7","1.244E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:25","2024/5/12","L  ",""
"106","287.7","1.244E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:26","2024/5/12","L  ",""
"107","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:27","2024/5/12","L  ",""
"108","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:28","2024/5/12","L  ",""
"109","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:29","2024/5/12","L  ",""
"110","287.5","1.255E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:30","2024/5/12","L  ",""
"111","287.4","1.260E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:31","2024/5/12","L  ",""
"112","287.4","1.260E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:32","2024/5/12","L  ",""
"113","287.4","1.266E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:33","2024/5/12","L  ",""
"114","287.3","1.271E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:34","2024/5/12","L  ",""
"115","287.3","1.271E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:35","2024/5/12","L  ",""
"116","287.2","1.277E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:36","2024/5/12","L  ",""
"117","287.1","1.283E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:37","2024/5/12","L  ",""
"118","287.1","1.289E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:38","2024/5/12","L  ",""
"119","287.0","1.294E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:39","2024/5/12","L  ",""
"120","286.9","1.300E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:40","2024/5/12","L  ",""
"121","286.9","1.300E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:41","2024/5/12","L  ",""
"122","286.8","1.306E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:42","2024/5/12","L  ",""
"123","286.8","1.312E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:43","2024/5/12","L  ",""
"124","286.7","1.318E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:44","2024/5/12","L  ",""
"125","286.6","1.323E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:45","2024/5/12","L  ",""
"126","286.5","1.329E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:46","2024/5/12","L  ",""
"127","286.5","1.329E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:47","2024/5/12","L  ",""
"128","286.5","1.335E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:48","2024/5/12","L  ",""
"129","286.4","1.341E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:49","2024/5/12","L  ",""
"130","286.3","1.347E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:50","2024/5/12","L  ",""
"131","286.3","1.347E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:51","2024/5/12","L  ",""
"132","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:52","2024/5/12","L  ",""
"133","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:53","2024/5/12","L  ",""
"134","286.2","1.359E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:54","2024/5/12","L  ",""
"135","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:55","2024/5/12","L  ",""
"136","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:56","2024/5/12","L  ",""
"137","286.0","1.371E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:57","2024/5/12","L  ",""
"138","286.0","1.371E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:58","2024/5/12","L  ",""
"139","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:08:59","2024/5/12","L  ",""
"140","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:00","2024/5/12","L  ",""
"141","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:01","2024/5/12","L  ",""
"142","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:02","2024/5/12","L  ",""
"143","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:03","2024/5/12","L  ",""
"144","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:04","2024/5/12","L  ",""
"145","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:05","2024/5/12","L  ",""
"146","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:06","2024/5/12","L  ",""
"147","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:07","2024/5/12","L  ",""
"148","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:08","2024/5/12","L  ",""
"149","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:09","2024/5/12","L  ",""
"150","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:10","2024/5/12","L  ",""
"151","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:11","2024/5/12","L  ",""
"152","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:12","2024/5/12","L  ",""
"153","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:13","2024/5/12","L  ",""
"154","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:14","2024/5/12","L  ",""
"155","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:15","2024/5/12","L  ",""
"156","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:16","2024/5/12","L  ",""
"157","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:17","2024/5/12","L  ",""
"158","286.4","1.341E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:18","2024/5/12","L  ",""
"159","286.6","1.323E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:19","2024/5/12","L  ",""
"160","286.8","1.312E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:20","2024/5/12","L  ",""
"161","286.9","1.300E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:21","2024/5/12","L  ",""
"162","287.1","1.289E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:22","2024/5/12","L  ",""
"163","287.2","1.277E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:23","2024/5/12","L  ",""
"164","287.3","1.271E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:24","2024/5/12","L  ",""
"165","287.4","1.260E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:25","2024/5/12","L  ",""
"166","287.5","1.255E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:26","2024/5/12","L  ",""
"167","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:27","2024/5/12","L  ",""
"168","287.7","1.244E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:28","2024/5/12","L  ",""
"169","287.7","1.238E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:29","2024/5/12","L  ",""
"170","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:30","2024/5/12","L  ",""
"171","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:31","2024/5/12","L  ",""
"172","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:32","2024/5/12","L  ",""
"173","287.9","1.227E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:33","2024/5/12","L  ",""
"174","287.9","1.227E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:34","2024/5/12","L  ",""
"175","287.9","1.227E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:35","2024/5/12","L  ",""
"176","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:36","2024/5/12","L  ",""
"177","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:37","2024/5/12","L  ",""
"178","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:38","2024/5/12","L  ",""
"179","287.8","1.233E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:39","2024/5/12","L  ",""
"180","287.7","1.238E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:40","2024/5/12","L  ",""
"181","287.7","1.238E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:41","2024/5/12","L  ",""
"182","287.7","1.244E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:42","2024/5/12","L  ",""
"183","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:43","2024/5/12","L  ",""
"184","287.6","1.249E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:44","2024/5/12","L  ",""
"185","287.5","1.255E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:45","2024/5/12","L  ",""
"186","287.5","1.255E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:46","2024/5/12","L  ",""
"187","287.4","1.260E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:47","2024/5/12","L  ",""
"188","287.4","1.266E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:48","2024/5/12","L  ",""
"189","287.4","1.266E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:49","2024/5/12","L  ",""
"190","287.3","1.271E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:50","2024/5/12","L  ",""
"191","287.2","1.277E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:51","2024/5/12","L  ",""
"192","287.2","1.277E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:52","2024/5/12","L  ",""
"193","287.1","1.283E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:53","2024/5/12","L  ",""
"194","287.1","1.289E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:54","2024/5/12","L  ",""
"195","287.1","1.289E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:55","2024/5/12","L  ",""
"196","287.0","1.294E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:56","2024/5/12","L  ",""
"197","286.9","1.300E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:57","2024/5/12","L  ",""
"198","286.9","1.300E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:58","2024/5/12","L  ",""
"199","286.8","1.306E-1","0.000E+0","0.000E+0","0.00000E+0","22:09:59","2024/5/12","L  ",""
"200","286.8","1.306E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:00","2024/5/12","L  ",""
"201","286.8","1.312E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:01","2024/5/12","L  ",""
"202","286.7","1.318E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:02","2024/5/12","L  ",""
"203","286.7","1.318E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:03","2024/5/12","L  ",""
"204","286.6","1.323E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:04","2024/5/12","L  ",""
"205","286.6","1.323E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:05","2024/5/12","L  ",""
"206","286.5","1.329E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:06","2024/5/12","L  ",""
"207","286.5","1.329E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:07","2024/5/12","L  ",""
"208","286.5","1.335E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:08","2024/5/12","L  ",""
"209","286.5","1.335E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:09","2024/5/12","L  ",""
"210","286.4","1.341E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:10","2024/5/12","L  ",""
"211","286.4","1.341E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:11","2024/5/12","L  ",""
"212","286.3","1.347E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:12","2024/5/12","L  ",""
"213","286.3","1.347E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:13","2024/5/12","L  ",""
"214","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:14","2024/5/12","L  ",""
"215","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:15","2024/5/12","L  ",""
"216","286.2","1.353E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:16","2024/5/12","L  ",""
"217","286.2","1.359E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:17","2024/5/12","L  ",""
"218","286.2","1.359E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:18","2024/5/12","L  ",""
"219","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:19","2024/5/12","L  ",""
"220","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:20","2024/5/12","L  ",""
"221","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:21","2024/5/12","L  ",""
"222","286.1","1.365E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:22","2024/5/12","L  ",""
"223","286.0","1.371E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:23","2024/5/12","L  ",""
"225","286.0","1.371E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:25","2024/5/12","L  ",""
"225","286.0","1.371E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:25","2024/5/12","L  ",""
"226","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:26","2024/5/12","L  ",""
"227","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:27","2024/5/12","L  ",""
"228","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:28","2024/5/12","L  ",""
"229","285.9","1.377E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:29","2024/5/12","L  ",""
"230","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:30","2024/5/12","L  ",""
"231","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:31","2024/5/12","L  ",""
"232","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:32","2024/5/12","L  ",""
"233","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:33","2024/5/12","L  ",""
"234","285.9","1.384E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:34","2024/5/12","L  ",""
"235","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:35","2024/5/12","L  ",""
"236","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:36","2024/5/12","L  ",""
"237","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:37","2024/5/12","L  ",""
"238","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:38","2024/5/12","L  ",""
"239","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:39","2024/5/12","L  ",""
"240","285.8","1.390E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:40","2024/5/12","L  ",""
"241","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:41","2024/5/12","L  ",""
"242","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:42","2024/5/12","L  ",""
"243","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:43","2024/5/12","L  ",""
"244","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:44","2024/5/12","L  ",""
"245","285.7","1.396E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:45","2024/5/12","L  ",""
"247","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:47","2024/5/12","L  ",""
"248","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:48","2024/5/12","L  ",""
"249","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:49","2024/5/12","L  ",""
"250","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:50","2024/5/12","L  ",""
"251","285.7","1.402E-1","0.000E+0","0.000E+0","0.00000E+0","22:10:51","2024/5/12","L  ",""
